X_Local,Y_Local,Z_Local,Mean_Amplitude
-3.9510960874745598,9.886806311913519,0.0,5765.404066258853
-4.0342773019572515,9.853157158630035,0.0,6091.415603961701
-4.1174585352465956,9.81868802601828,0.0,6451.55585717836
-4.200639788175613,9.783390246317772,0.0,6659.568361578087
-4.28382106161851,9.747254816294864,0.0,6595.5837619478
-4.3670023564934795,9.710272383415935,0.0,6294.160333568666
-4.450183673765713,9.672433231172954,0.0,5831.837350979166
-4.533365014450664,9.633727263500068,0.0,5348.387173301404
-4.616546379617577,9.594143988214354,0.0,4911.275801042108
-4.699727770393308,9.553672499407948,0.0,4778.058930619402
-4.78290918796648,9.512301458712061,0.0,5108.450912586282
-4.866090633591975,9.470019075346059,0.0,5831.114396226278
-4.949272108595837,9.42681308485668,0.0,6639.185793775195
-5.032453614380595,9.382670726443376,0.0,7232.418586875781
-5.115635152431074,9.337578718755804,0.0,7418.618849739653
-5.198816724320736,9.29152323403826,0.0,7216.297594907477
-5.281998331718599,9.244489870483484,0.0,6740.795299517124
-5.365179976396818,9.196463622644329,0.0,6167.025784160078
-5.448361660238991,9.147428849736281,0.0,5647.334854211555
-5.531543385249272,9.097369241646444,0.0,5349.434909496251
-5.614725153562383,9.04626778244507,0.0,5405.863886713976
-5.697906967454642,8.994106711173803,0.0,5763.678033343844
-5.781088829356113,8.940867479660112,0.0,6185.741199029399
-5.864270741864028,8.886530707079524,0.0,6312.928088775754
-5.947452707757629,8.831076130955742,0.0,6043.100828137776
-6.030634730014614,8.774482554253064,0.0,5626.574613971378
-6.113816811829395,8.716727788174989,0.0,5486.655167111761
-6.196998956633404,8.657788590236787,0.0,5835.04281110829
-6.280181168117707,8.597640597127183,0.0,6779.814538683648
-6.363363450258272,8.536258251814253,0.0,7976.9487106852985
-6.446545807344214,8.473614724281633,0.0,9047.887371249562
-6.529728244009484,8.409681825202105,0.0,9765.12543075377
-6.612910765268461,8.344429911764273,0.0,10165.716172799383
-6.6960933765560595,8.277827784762852,0.0,10429.64063689335
-6.779276083772987,8.20984257594099,0.0,10785.637329991388
-6.862458893336991,8.140439624431215,0.0,11401.417239336644
-6.945641812241002,8.069582340976472,0.0,12098.236778639313
-7.028824848119302,7.997232058419366,0.0,12320.021513537573
-7.112008009323036,7.92334786672116,0.0,11609.956118705142
-7.195191305006644,7.847886430505131,0.0,9969.015696477456
-7.278374745227093,7.770801786803614,0.0,8079.342923234482
